,event_type,img_id,loc_left,loc_top,time
4379,mouseout,img_2F,842px,406.267px,1634202589.513
4381,mouseover,img_2F,842px,406.267px,1634202589.513
6390,mouseover,img_2F,842px,406.267px,1634202589.513
6388,mouseout,img_2F,842px,406.267px,1634202589.513
2374,mouseout,img_2F,842px,406.267px,1634202589.513
2376,mouseover,img_2F,842px,406.267px,1634202589.513
3378,mouseover,img_2F,842px,406.267px,1634202589.513
5383,mouseout,img_2F,842px,406.267px,1634202589.513
4380,mouseout,img_2F,849px,403.267px,1634202589.515
2375,mouseout,img_2F,849px,403.267px,1634202589.515
1374,mouseout,img_2F,849px,403.267px,1634202589.515
3377,mouseout,img_2F,849px,403.267px,1634202589.515
6389,mouseout,img_2F,849px,403.267px,1634202589.515
5384,mouseout,img_2F,849px,403.267px,1634202589.515
4382,mouseover,img_2F,849px,403.267px,1634202589.516
5386,mouseover,img_2F,849px,403.267px,1634202589.516
2377,mouseover,img_2F,849px,403.267px,1634202589.516
6391,mouseover,img_2F,849px,403.267px,1634202589.516
1376,mouseover,img_2F,849px,403.267px,1634202589.516
3379,mouseover,img_2F,849px,403.267px,1634202589.516
4384,mouseout,img_2F,849px,403.267px,1634202589.529
2379,mouseout,img_2F,849px,403.267px,1634202589.529
5388,mouseout,img_2F,849px,403.267px,1634202589.529
1378,mouseout,img_2F,849px,403.267px,1634202589.529
6393,mouseout,img_2F,849px,403.267px,1634202589.529
3381,mouseout,img_2F,849px,403.267px,1634202589.529
2378,mouseover,img_2F,849px,403.267px,1634202589.53
6392,mouseover,img_2F,849px,403.267px,1634202589.53
3380,mouseover,img_2F,849px,403.267px,1634202589.53
4383,mouseover,img_2F,849px,403.267px,1634202589.53
1377,mouseover,img_2F,849px,403.267px,1634202589.53
5387,mouseover,img_2F,849px,403.267px,1634202589.53
4385,mouseout,img_2F,859px,400.267px,1634202589.533
4387,mouseover,img_2F,859px,400.267px,1634202589.533
2382,mouseover,img_2F,859px,400.267px,1634202589.533
2380,mouseout,img_2F,859px,400.267px,1634202589.533
6396,mouseover,img_2F,859px,400.267px,1634202589.533
5389,mouseout,img_2F,859px,400.267px,1634202589.533
6394,mouseout,img_2F,859px,400.267px,1634202589.533
5391,mouseover,img_2F,859px,400.267px,1634202589.533
3384,mouseover,img_2F,859px,400.267px,1634202589.533
1381,mouseover,img_2F,859px,400.267px,1634202589.533
3382,mouseout,img_2F,859px,400.267px,1634202589.533
1379,mouseout,img_2F,859px,400.267px,1634202589.533
4386,mouseout,img_2F,859px,400.267px,1634202589.546
2381,mouseout,img_2F,859px,400.267px,1634202589.546
1380,mouseout,img_2F,859px,400.267px,1634202589.546
5390,mouseout,img_2F,859px,400.267px,1634202589.546
3383,mouseout,img_2F,859px,400.267px,1634202589.546
6395,mouseout,img_2F,859px,400.267px,1634202589.546
2383,mouseover,img_2F,859px,400.267px,1634202589.547
5392,mouseover,img_2F,859px,400.267px,1634202589.547
6397,mouseover,img_2F,859px,400.267px,1634202589.547
3385,mouseover,img_2F,859px,400.267px,1634202589.547
4388,mouseover,img_2F,859px,400.267px,1634202589.547
1382,mouseover,img_2F,859px,400.267px,1634202589.547
1383,mouseout,img_2F,873px,395.267px,1634202589.549
3386,mouseout,img_2F,873px,395.267px,1634202589.549
6398,mouseout,img_2F,873px,395.267px,1634202589.549
4389,mouseout,img_2F,873px,395.267px,1634202589.549
5393,mouseout,img_2F,873px,395.267px,1634202589.549
2384,mouseout,img_2F,873px,395.267px,1634202589.549
5394,mouseover,img_2F,873px,395.267px,1634202589.55
3387,mouseover,img_2F,873px,395.267px,1634202589.55
6399,mouseover,img_2F,873px,395.267px,1634202589.55
2385,mouseover,img_2F,873px,395.267px,1634202589.55
4390,mouseover,img_2F,873px,395.267px,1634202589.55
1384,mouseover,img_2F,873px,395.267px,1634202589.55
5397,mouseover,img_2F,873px,395.267px,1634202589.563
4391,mouseout,img_2F,873px,395.267px,1634202589.563
2388,mouseover,img_2F,873px,395.267px,1634202589.563
3388,mouseout,img_2F,873px,395.267px,1634202589.563
2386,mouseout,img_2F,873px,395.267px,1634202589.563
3390,mouseover,img_2F,873px,395.267px,1634202589.563
5395,mouseout,img_2F,873px,395.267px,1634202589.563
1387,mouseover,img_2F,873px,395.267px,1634202589.563
6402,mouseover,img_2F,873px,395.267px,1634202589.563
6400,mouseout,img_2F,873px,395.267px,1634202589.563
4393,mouseover,img_2F,873px,395.267px,1634202589.563
1385,mouseout,img_2F,873px,395.267px,1634202589.563
2387,mouseout,img_2F,886px,390.267px,1634202589.565
6401,mouseout,img_2F,886px,390.267px,1634202589.565
3389,mouseout,img_2F,886px,390.267px,1634202589.565
1386,mouseout,img_2F,886px,390.267px,1634202589.565
4392,mouseout,img_2F,886px,390.267px,1634202589.565
5396,mouseout,img_2F,886px,390.267px,1634202589.565
5398,mouseover,img_2F,886px,390.267px,1634202589.566
6403,mouseover,img_2F,886px,390.267px,1634202589.566
1388,mouseover,img_2F,886px,390.267px,1634202589.566
2389,mouseover,img_2F,886px,390.267px,1634202589.566
4394,mouseover,img_2F,886px,390.267px,1634202589.566
3391,mouseover,img_2F,886px,390.267px,1634202589.566
3392,mouseout,img_2F,886px,390.267px,1634202589.579
4395,mouseout,img_2F,886px,390.267px,1634202589.579
5399,mouseout,img_2F,886px,390.267px,1634202589.579
6404,mouseout,img_2F,886px,390.267px,1634202589.579
2390,mouseout,img_2F,886px,390.267px,1634202589.579
1389,mouseout,img_2F,886px,390.267px,1634202589.579
5400,mouseover,img_2F,886px,390.267px,1634202589.58
3393,mouseover,img_2F,886px,390.267px,1634202589.58
4396,mouseover,img_2F,886px,390.267px,1634202589.58
6405,mouseover,img_2F,886px,390.267px,1634202589.58
2391,mouseover,img_2F,886px,390.267px,1634202589.58
1390,mouseover,img_2F,886px,390.267px,1634202589.58
1391,mouseout,img_2F,895px,386.267px,1634202589.582
3394,mouseout,img_2F,895px,386.267px,1634202589.582
3396,mouseover,img_2F,895px,386.267px,1634202589.582
5403,mouseover,img_2F,895px,386.267px,1634202589.582
5401,mouseout,img_2F,895px,386.267px,1634202589.582
4399,mouseover,img_2F,895px,386.267px,1634202589.582
4397,mouseout,img_2F,895px,386.267px,1634202589.582
2394,mouseover,img_2F,895px,386.267px,1634202589.582
2392,mouseout,img_2F,895px,386.267px,1634202589.582
6406,mouseout,img_2F,895px,386.267px,1634202589.582
6408,mouseover,img_2F,895px,386.267px,1634202589.582
1393,mouseover,img_2F,895px,386.267px,1634202589.582
1394,mouseover,img_2F,895px,386.267px,1634202589.596
1392,mouseout,img_2F,895px,386.267px,1634202589.596
3395,mouseout,img_2F,895px,386.267px,1634202589.596
3397,mouseover,img_2F,895px,386.267px,1634202589.596
5404,mouseover,img_2F,895px,386.267px,1634202589.596
6409,mouseover,img_2F,895px,386.267px,1634202589.596
5402,mouseout,img_2F,895px,386.267px,1634202589.596
4400,mouseover,img_2F,895px,386.267px,1634202589.596
2393,mouseout,img_2F,895px,386.267px,1634202589.596
6407,mouseout,img_2F,895px,386.267px,1634202589.596
2395,mouseover,img_2F,895px,386.267px,1634202589.596
4398,mouseout,img_2F,895px,386.267px,1634202589.596
6410,mouseout,img_2F,897px,382.267px,1634202589.598
2396,mouseout,img_2F,897px,382.267px,1634202589.598
5405,mouseout,img_2F,897px,382.267px,1634202589.598
3398,mouseout,img_2F,897px,382.267px,1634202589.598
1395,mouseout,img_2F,897px,382.267px,1634202589.598
4401,mouseout,img_2F,897px,382.267px,1634202589.598
2397,mouseover,img_2F,897px,382.267px,1634202589.599
5406,mouseover,img_2F,897px,382.267px,1634202589.599
3399,mouseover,img_2F,897px,382.267px,1634202589.599
4402,mouseover,img_2F,897px,382.267px,1634202589.599
1396,mouseover,img_2F,897px,382.267px,1634202589.599
6411,mouseover,img_2F,897px,382.267px,1634202589.599
3400,mouseout,img_2F,897px,382.267px,1634202589.613
5407,mouseout,img_2F,897px,382.267px,1634202589.613
4403,mouseout,img_2F,897px,382.267px,1634202589.613
6412,mouseout,img_2F,897px,382.267px,1634202589.613
1397,mouseout,img_2F,897px,382.267px,1634202589.613
2398,mouseout,img_2F,897px,382.267px,1634202589.613
2401,mouseover,img_2F,897px,382.267px,1634202589.614
4406,mouseover,img_2F,897px,382.267px,1634202589.614
3403,mouseover,img_2F,897px,382.267px,1634202589.614
6415,mouseover,img_2F,897px,382.267px,1634202589.614
5410,mouseover,img_2F,897px,382.267px,1634202589.614
1400,mouseover,img_2F,897px,382.267px,1634202589.614
1398,mouseout,img_2F,907px,377.267px,1634202589.615
4404,mouseout,img_2F,907px,377.267px,1634202589.615
2399,mouseout,img_2F,907px,377.267px,1634202589.615
5408,mouseout,img_2F,907px,377.267px,1634202589.615
6413,mouseout,img_2F,907px,377.267px,1634202589.615
3401,mouseout,img_2F,907px,377.267px,1634202589.615
5409,mouseover,img_2F,907px,377.267px,1634202589.616
3402,mouseover,img_2F,907px,377.267px,1634202589.616
1399,mouseover,img_2F,907px,377.267px,1634202589.616
6414,mouseover,img_2F,907px,377.267px,1634202589.616
2400,mouseover,img_2F,907px,377.267px,1634202589.616
4405,mouseover,img_2F,907px,377.267px,1634202589.616
5411,mouseout,img_2F,913px,377.267px,1634202589.646
1401,mouseout,img_2F,913px,377.267px,1634202589.646
6416,mouseout,img_2F,913px,377.267px,1634202589.646
4407,mouseout,img_2F,913px,377.267px,1634202589.646
2402,mouseout,img_2F,913px,377.267px,1634202589.646
3404,mouseout,img_2F,913px,377.267px,1634202589.646
4408,mouseover,img_2F,913px,377.267px,1634202589.647
2403,mouseover,img_2F,913px,377.267px,1634202589.647
6417,mouseover,img_2F,913px,377.267px,1634202589.647
3405,mouseover,img_2F,913px,377.267px,1634202589.647
1402,mouseover,img_2F,913px,377.267px,1634202589.647
5412,mouseover,img_2F,913px,377.267px,1634202589.647
5414,mouseover,img_2F,920px,372.267px,1634202589.649
2405,mouseover,img_2F,920px,372.267px,1634202589.649
6418,mouseout,img_2F,920px,372.267px,1634202589.649
6419,mouseover,img_2F,920px,372.267px,1634202589.649
5413,mouseout,img_2F,920px,372.267px,1634202589.649
4410,mouseover,img_2F,920px,372.267px,1634202589.649
3407,mouseover,img_2F,920px,372.267px,1634202589.649
1404,mouseover,img_2F,920px,372.267px,1634202589.649
4409,mouseout,img_2F,920px,372.267px,1634202589.649
2404,mouseout,img_2F,920px,372.267px,1634202589.649
3406,mouseout,img_2F,920px,372.267px,1634202589.649
1403,mouseout,img_2F,920px,372.267px,1634202589.649
5416,mouseout,img_2F,928px,368.267px,1634202589.696
2407,mouseout,img_2F,928px,368.267px,1634202589.696
4412,mouseout,img_2F,928px,368.267px,1634202589.696
3409,mouseout,img_2F,928px,368.267px,1634202589.696
6421,mouseout,img_2F,928px,368.267px,1634202589.696
1406,mouseout,img_2F,928px,368.267px,1634202589.696
1405,mouseover,img_2F,928px,368.267px,1634202589.697
6420,mouseover,img_2F,928px,368.267px,1634202589.697
2406,mouseover,img_2F,928px,368.267px,1634202589.697
4411,mouseover,img_2F,928px,368.267px,1634202589.697
5415,mouseover,img_2F,928px,368.267px,1634202589.697
3408,mouseover,img_2F,928px,368.267px,1634202589.697
2409,mouseout,img_2F,934px,362.267px,1634202589.699
2408,mouseover,img_2F,934px,362.267px,1634202589.699
1407,mouseover,img_2F,934px,362.267px,1634202589.699
6423,mouseout,img_2F,934px,362.267px,1634202589.699
3411,mouseout,img_2F,934px,362.267px,1634202589.699
1408,mouseout,img_2F,934px,362.267px,1634202589.699
3410,mouseover,img_2F,934px,362.267px,1634202589.699
5417,mouseover,img_2F,934px,362.267px,1634202589.699
5418,mouseout,img_2F,934px,362.267px,1634202589.699
4413,mouseover,img_2F,934px,362.267px,1634202589.699
6422,mouseover,img_2F,934px,362.267px,1634202589.699
4414,mouseout,img_2F,934px,362.267px,1634202589.699
6424,mouseout,img_2F,934px,362.267px,1634202589.713
4415,mouseout,img_2F,934px,362.267px,1634202589.713
2410,mouseout,img_2F,934px,362.267px,1634202589.713
5419,mouseout,img_2F,934px,362.267px,1634202589.713
3412,mouseout,img_2F,934px,362.267px,1634202589.713
1409,mouseout,img_2F,934px,362.267px,1634202589.713
4417,mouseover,img_2F,934px,362.267px,1634202589.714
1411,mouseover,img_2F,934px,362.267px,1634202589.714
2412,mouseover,img_2F,934px,362.267px,1634202589.714
5421,mouseover,img_2F,934px,362.267px,1634202589.714
3414,mouseover,img_2F,934px,362.267px,1634202589.714
6426,mouseover,img_2F,934px,362.267px,1634202589.714
1412,mouseover,img_2F,939px,359.267px,1634202589.716
5422,mouseover,img_2F,939px,359.267px,1634202589.716
5420,mouseout,img_2F,939px,359.267px,1634202589.716
4418,mouseover,img_2F,939px,359.267px,1634202589.716
2413,mouseover,img_2F,939px,359.267px,1634202589.716
6427,mouseover,img_2F,939px,359.267px,1634202589.716
2411,mouseout,img_2F,939px,359.267px,1634202589.716
6425,mouseout,img_2F,939px,359.267px,1634202589.716
3413,mouseout,img_2F,939px,359.267px,1634202589.716
3415,mouseover,img_2F,939px,359.267px,1634202589.716
1410,mouseout,img_2F,939px,359.267px,1634202589.716
4416,mouseout,img_2F,939px,359.267px,1634202589.716
4420,mouseout,img_2F,939px,359.267px,1634202589.73
3417,mouseout,img_2F,939px,359.267px,1634202589.73
2415,mouseout,img_2F,939px,359.267px,1634202589.73
6429,mouseout,img_2F,939px,359.267px,1634202589.73
5424,mouseout,img_2F,939px,359.267px,1634202589.73
1414,mouseout,img_2F,939px,359.267px,1634202589.73
5423,mouseover,img_2F,939px,359.267px,1634202589.731
6428,mouseover,img_2F,939px,359.267px,1634202589.731
3416,mouseover,img_2F,939px,359.267px,1634202589.731
4419,mouseover,img_2F,939px,359.267px,1634202589.731
2414,mouseover,img_2F,939px,359.267px,1634202589.731
1413,mouseover,img_2F,939px,359.267px,1634202589.731
4421,mouseout,img_2F,949px,354.267px,1634202589.735
1415,mouseout,img_2F,949px,354.267px,1634202589.735
6430,mouseout,img_2F,949px,354.267px,1634202589.735
5425,mouseout,img_2F,949px,354.267px,1634202589.735
3418,mouseout,img_2F,949px,354.267px,1634202589.735
2416,mouseout,img_2F,949px,354.267px,1634202589.735
2417,mouseover,img_2F,949px,354.267px,1634202589.736
6431,mouseover,img_2F,949px,354.267px,1634202589.736
4422,mouseover,img_2F,949px,354.267px,1634202589.736
3419,mouseover,img_2F,949px,354.267px,1634202589.736
1416,mouseover,img_2F,949px,354.267px,1634202589.736
5426,mouseover,img_2F,949px,354.267px,1634202589.736
4424,mouseout,img_2F,949px,354.267px,1634202589.746
5428,mouseout,img_2F,949px,354.267px,1634202589.746
1418,mouseout,img_2F,949px,354.267px,1634202589.746
3421,mouseout,img_2F,949px,354.267px,1634202589.746
6433,mouseout,img_2F,949px,354.267px,1634202589.746
2419,mouseout,img_2F,949px,354.267px,1634202589.746
3420,mouseover,img_2F,949px,354.267px,1634202589.747
1417,mouseover,img_2F,949px,354.267px,1634202589.747
6432,mouseover,img_2F,949px,354.267px,1634202589.747
2418,mouseover,img_2F,949px,354.267px,1634202589.747
5427,mouseover,img_2F,949px,354.267px,1634202589.747
4423,mouseover,img_2F,949px,354.267px,1634202589.747
2420,mouseout,img_2F,959px,351.267px,1634202589.749
1419,mouseout,img_2F,959px,351.267px,1634202589.749
4425,mouseout,img_2F,959px,351.267px,1634202589.749
6434,mouseout,img_2F,959px,351.267px,1634202589.749
3422,mouseout,img_2F,959px,351.267px,1634202589.749
5429,mouseout,img_2F,959px,351.267px,1634202589.749
5430,mouseover,img_2F,959px,351.267px,1634202589.75
3423,mouseover,img_2F,959px,351.267px,1634202589.75
2421,mouseover,img_2F,959px,351.267px,1634202589.75
1420,mouseover,img_2F,959px,351.267px,1634202589.75
6435,mouseover,img_2F,959px,351.267px,1634202589.75
4426,mouseover,img_2F,959px,351.267px,1634202589.75
4427,mouseout,img_2F,959px,351.267px,1634202589.762
1421,mouseout,img_2F,959px,351.267px,1634202589.762
2422,mouseout,img_2F,959px,351.267px,1634202589.762
5431,mouseout,img_2F,959px,351.267px,1634202589.762
3424,mouseout,img_2F,959px,351.267px,1634202589.762
6436,mouseout,img_2F,959px,351.267px,1634202589.762
4428,mouseover,img_2F,959px,351.267px,1634202589.763
2423,mouseover,img_2F,959px,351.267px,1634202589.763
1422,mouseover,img_2F,959px,351.267px,1634202589.763
3425,mouseover,img_2F,959px,351.267px,1634202589.763
5432,mouseover,img_2F,959px,351.267px,1634202589.763
6437,mouseover,img_2F,959px,351.267px,1634202589.763
1424,mouseover,img_2F,969px,343.267px,1634202589.765
2424,mouseout,img_2F,969px,343.267px,1634202589.765
1423,mouseout,img_2F,969px,343.267px,1634202589.765
5433,mouseout,img_2F,969px,343.267px,1634202589.765
4429,mouseout,img_2F,969px,343.267px,1634202589.765
6439,mouseover,img_2F,969px,343.267px,1634202589.765
6438,mouseout,img_2F,969px,343.267px,1634202589.765
5434,mouseover,img_2F,969px,343.267px,1634202589.765
3427,mouseover,img_2F,969px,343.267px,1634202589.765
3426,mouseout,img_2F,969px,343.267px,1634202589.765
2425,mouseover,img_2F,969px,343.267px,1634202589.765
4430,mouseover,img_2F,969px,343.267px,1634202589.765
6440,mouseout,img_2F,969px,343.267px,1634202589.779
2426,mouseout,img_2F,969px,343.267px,1634202589.779
4431,mouseout,img_2F,969px,343.267px,1634202589.779
3428,mouseout,img_2F,969px,343.267px,1634202589.779
5435,mouseout,img_2F,969px,343.267px,1634202589.779
1425,mouseout,img_2F,969px,343.267px,1634202589.779
1426,mouseover,img_2F,969px,343.267px,1634202589.78
5436,mouseover,img_2F,969px,343.267px,1634202589.78
2427,mouseover,img_2F,969px,343.267px,1634202589.78
4432,mouseover,img_2F,969px,343.267px,1634202589.78
3429,mouseover,img_2F,969px,343.267px,1634202589.78
6441,mouseover,img_2F,969px,343.267px,1634202589.78
2428,mouseout,img_2F,983px,338.267px,1634202589.781
4433,mouseout,img_2F,983px,338.267px,1634202589.781
6442,mouseout,img_2F,983px,338.267px,1634202589.781
5437,mouseout,img_2F,983px,338.267px,1634202589.781
1427,mouseout,img_2F,983px,338.267px,1634202589.781
3430,mouseout,img_2F,983px,338.267px,1634202589.781
6443,mouseover,img_2F,983px,338.267px,1634202589.782
5438,mouseover,img_2F,983px,338.267px,1634202589.782
3431,mouseover,img_2F,983px,338.267px,1634202589.782
1428,mouseover,img_2F,983px,338.267px,1634202589.782
4434,mouseover,img_2F,983px,338.267px,1634202589.782
2429,mouseover,img_2F,983px,338.267px,1634202589.782
4435,drag-end-playground,img_2F,1037px,354.267px,1634202590.554
3432,drag-end-playground,img_2F,1037px,354.267px,1634202590.554
6444,drag-end-playground,img_2F,1037px,354.267px,1634202590.554
1429,drag-end-playground,img_2F,1037px,354.267px,1634202590.554
2430,drag-end-playground,img_2F,1037px,354.267px,1634202590.554
5439,drag-end-playground,img_2F,1037px,354.267px,1634202590.554
5441,mouseout,img_2F,1037px,354.267px,1634202590.629
2432,mouseout,img_2F,1037px,354.267px,1634202590.629
1431,mouseout,img_2F,1037px,354.267px,1634202590.629
